"TEV";"MHO";"MG05";"MG02";"MG58";"GADC041"
"2019";"01";"Budapest légi II.";"Indonézia";"Belépő";238
"2019";"01";"Budapest légi II.";"Indonézia";"Kilépő";280
"2019";"01";"Budapest légi II.";"Irak";"Belépő";187
"2019";"01";"Budapest légi II.";"Irak";"Kilépő";199
"2019";"01";"Budapest légi II.";"Irán";"Belépő";880
"2019";"01";"Budapest légi II.";"Irán";"Kilépő";1049
"2019";"01";"Budapest légi II.";"Irország";"Belépő";7071
"2019";"01";"Budapest légi II.";"Irország";"Kilépő";6204
"2019";"01";"Budapest légi II.";"Ismeretlen, egyéb";"Belépő";1
"2019";"01";"Budapest légi II.";"Izland";"Belépő";603
"2019";"01";"Budapest légi II.";"Izland";"Kilépő";84
"2019";"01";"Budapest légi II.";"Izrael";"Belépő";11238
"2019";"01";"Budapest légi II.";"Izrael";"Kilépő";12931
"2019";"01";"Budapest légi II.";"Jamaica";"Belépő";2
"2019";"01";"Budapest légi II.";"Jamaica";"Kilépő";1
"2019";"01";"Budapest légi II.";"Japán";"Belépő";829
"2019";"01";"Budapest légi II.";"Japán";"Kilépő";884
"2019";"01";"Budapest légi II.";"Jemen";"Belépő";67
"2019";"01";"Budapest légi II.";"Jemen";"Kilépő";24
"2019";"01";"Budapest légi II.";"Jordánia";"Belépő";306
"2019";"01";"Budapest légi II.";"Jordánia";"Kilépő";304
"2019";"01";"Budapest légi II.";"Kambodzsa";"Belépő";4
"2019";"01";"Budapest légi II.";"Kambodzsa";"Kilépő";2
"2019";"01";"Budapest légi II.";"Kamerun";"Belépő";5
"2019";"01";"Budapest légi II.";"Kamerun";"Kilépő";6
"2019";"01";"Budapest légi II.";"Kanada";"Belépő";767
"2019";"01";"Budapest légi II.";"Kanada";"Kilépő";819
"2019";"01";"Budapest légi II.";"Katar";"Belépő";75
"2019";"01";"Budapest légi II.";"Katar";"Kilépő";85
"2019";"01";"Budapest légi II.";"Kazahsztán";"Belépő";270
"2019";"01";"Budapest légi II.";"Kazahsztán";"Kilépő";325
"2019";"01";"Budapest légi II.";"Kenya";"Belépő";38
"2019";"01";"Budapest légi II.";"Kenya";"Kilépő";38
"2019";"01";"Budapest légi II.";"Kina";"Belépő";3043
"2019";"01";"Budapest légi II.";"Kina";"Kilépő";3247
"2019";"01";"Budapest légi II.";"Kirgizisztán";"Belépő";94
"2019";"01";"Budapest légi II.";"Kirgizisztán";"Kilépő";71
"2019";"01";"Budapest légi II.";"Kongói DK";"Kilépő";2
"2019";"01";"Budapest légi II.";"Kongói Köztársaság";"Belépő";10
"2019";"01";"Budapest légi II.";"Kongói Köztársaság";"Kilépő";15
"2019";"01";"Budapest légi II.";"Koreai Közt.";"Belépő";1268
"2019";"01";"Budapest légi II.";"Koreai Közt.";"Kilépő";1384
"2019";"01";"Budapest légi II.";"Koreai Népi Dem. Közt.";"Belépő";21
"2019";"01";"Budapest légi II.";"Koreai Népi Dem. Közt.";"Kilépő";22
"2019";"01";"Budapest légi II.";"Koszovo";"Belépő";284
"2019";"01";"Budapest légi II.";"Koszovo";"Kilépő";163
"2019";"01";"Budapest légi II.";"Kuba";"Belépő";2
"2019";"01";"Budapest légi II.";"Kuba";"Kilépő";1
"2019";"01";"Budapest légi II.";"Kuvait";"Belépő";70
"2019";"01";"Budapest légi II.";"Kuvait";"Kilépő";75
"2019";"01";"Budapest légi II.";"Laosz";"Kilépő";4
"2019";"01";"Budapest légi II.";"Lengyelország";"Belépő";1268
"2019";"01";"Budapest légi II.";"Lengyelország";"Kilépő";1236
"2019";"01";"Budapest légi II.";"Lettország";"Belépő";450
"2019";"01";"Budapest légi II.";"Lettország";"Kilépő";342
"2019";"01";"Budapest légi II.";"Libanon";"Belépő";189
"2019";"01";"Budapest légi II.";"Libanon";"Kilépő";241
"2019";"01";"Budapest légi II.";"Líbia";"Belépő";45
"2019";"01";"Budapest légi II.";"Líbia";"Kilépő";32
"2019";"01";"Budapest légi II.";"Liechtenstein";"Belépő";24
"2019";"01";"Budapest légi II.";"Liechtenstein";"Kilépő";24
"2019";"01";"Budapest légi II.";"Litvánia";"Belépő";466
"2019";"01";"Budapest légi II.";"Litvánia";"Kilépő";307
"2019";"01";"Budapest légi II.";"Luxemburg";"Belépő";14
"2019";"01";"Budapest légi II.";"Luxemburg";"Kilépő";14
"2019";"01";"Budapest légi II.";"Magyarország";"Belépő";49543
"2019";"01";"Budapest légi II.";"Magyarország";"Kilépő";55613
"2019";"01";"Budapest légi II.";"Makaó";"Belépő";10
"2019";"01";"Budapest légi II.";"Makaó";"Kilépő";23
"2019";"01";"Budapest légi II.";"Malawi";"Belépő";1
"2019";"01";"Budapest légi II.";"Malaysia";"Belépő";653
"2019";"01";"Budapest légi II.";"Malaysia";"Kilépő";724
"2019";"01";"Budapest légi II.";"Málta";"Belépő";26
"2019";"01";"Budapest légi II.";"Málta";"Kilépő";29
"2019";"01";"Budapest légi II.";"Marokkó";"Belépő";37
"2019";"01";"Budapest légi II.";"Marokkó";"Kilépő";65
"2019";"01";"Budapest légi II.";"Mauritius";"Belépő";35
"2019";"01";"Budapest légi II.";"Mauritius";"Kilépő";29
"2019";"01";"Budapest légi II.";"Mexikó";"Belépő";157
"2019";"01";"Budapest légi II.";"Mexikó";"Kilépő";163
"2019";"01";"Budapest légi II.";"Mikronéziai Szövetségi Államok";"Kilépő";1
"2019";"01";"Budapest légi II.";"Moldávia";"Belépő";192
"2019";"01";"Budapest légi II.";"Moldávia";"Kilépő";138
"2019";"01";"Budapest légi II.";"Mongólia";"Belépő";98
"2019";"01";"Budapest légi II.";"Mongólia";"Kilépő";79
"2019";"01";"Budapest légi II.";"Montenegró (Crna-gora)";"Belépő";275
"2019";"01";"Budapest légi II.";"Montenegró (Crna-gora)";"Kilépő";279
"2019";"01";"Budapest légi II.";"Namibia";"Belépő";2
"2019";"01";"Budapest légi II.";"Nauru";"Belépő";21
"2019";"01";"Budapest légi II.";"Nauru";"Kilépő";23
"2019";"01";"Budapest légi II.";"Németország";"Belépő";1082
"2019";"01";"Budapest légi II.";"Németország";"Kilépő";1063
"2019";"01";"Budapest légi II.";"Nepál";"Belépő";7
"2019";"01";"Budapest légi II.";"Nepál";"Kilépő";9
"2019";"01";"Budapest légi II.";"Nicaragua";"Belépő";1
"2019";"01";"Budapest légi II.";"Niger Közt.";"Belépő";6
"2019";"01";"Budapest légi II.";"Niger Közt.";"Kilépő";12
"2019";"01";"Budapest légi II.";"Nigéria";"Belépő";71
"2019";"01";"Budapest légi II.";"Nigéria";"Kilépő";73
"2019";"01";"Budapest légi II.";"Norfolk-sziget";"Belépő";18
"2019";"01";"Budapest légi II.";"Norfolk-sziget";"Kilépő";20
"2019";"01";"Budapest légi II.";"Norvégia";"Belépő";444
"2019";"01";"Budapest légi II.";"Norvégia";"Kilépő";440
"2019";"01";"Budapest légi II.";"Nyugat-Szahara";"Belépő";21
"2019";"01";"Budapest légi II.";"Nyugat-Szahara";"Kilépő";22
"2019";"01";"Budapest légi II.";"Olaszország";"Belépő";1217
"2019";"01";"Budapest légi II.";"Olaszország";"Kilépő";1173
"2019";"01";"Budapest légi II.";"Omán";"Belépő";83
"2019";"01";"Budapest légi II.";"Omán";"Kilépő";81
"2019";"01";"Budapest légi II.";"Oroszország";"Belépő";11593
"2019";"01";"Budapest légi II.";"Oroszország";"Kilépő";12371
"2019";"01";"Budapest légi II.";"Örményország";"Belépő";387
"2019";"01";"Budapest légi II.";"Örményország";"Kilépő";75
"2019";"01";"Budapest légi II.";"Pakisztán";"Belépő";266
"2019";"01";"Budapest légi II.";"Pakisztán";"Kilépő";290
"2019";"01";"Budapest légi II.";"Palau";"Belépő";4
"2019";"01";"Budapest légi II.";"Palesztinai Autonóm Terület";"Belépő";14
"2019";"01";"Budapest légi II.";"Palesztinai Autonóm Terület";"Kilépő";17
"2019";"01";"Budapest légi II.";"Panama";"Belépő";9
"2019";"01";"Budapest légi II.";"Paraguay";"Belépő";36
"2019";"01";"Budapest légi II.";"Paraguay";"Kilépő";39
"2019";"01";"Budapest légi II.";"Peru";"Belépő";43
"2019";"01";"Budapest légi II.";"Peru";"Kilépő";37
"2019";"01";"Budapest légi II.";"Portugália";"Belépő";691
"2019";"01";"Budapest légi II.";"Portugália";"Kilépő";602
"2019";"01";"Budapest légi II.";"Románia";"Belépő";7093
"2019";"01";"Budapest légi II.";"Románia";"Kilépő";5597
"2019";"01";"Budapest légi II.";"Ruanda";"Belépő";3
"2019";"01";"Budapest légi II.";"Salvador";"Belépő";1
"2019";"01";"Budapest légi II.";"Sierra Leone";"Belépő";1
"2019";"01";"Budapest légi II.";"Spanyolország";"Belépő";1285
"2019";"01";"Budapest légi II.";"Spanyolország";"Kilépő";1179
"2019";"01";"Budapest légi II.";"Sri Lanka";"Belépő";58
"2019";"01";"Budapest légi II.";"Sri Lanka";"Kilépő";57
"2019";"01";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Belépő";2
"2019";"01";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Kilépő";2
"2019";"01";"Budapest légi II.";"Suriname Közt.";"Belépő";21
"2019";"01";"Budapest légi II.";"Suriname Közt.";"Kilépő";22
"2019";"01";"Budapest légi II.";"Svájc";"Belépő";463
"2019";"01";"Budapest légi II.";"Svájc";"Kilépő";420
"2019";"01";"Budapest légi II.";"Svédország";"Belépő";703
"2019";"01";"Budapest légi II.";"Svédország";"Kilépő";676
"2019";"01";"Budapest légi II.";"Szaud-Arábia";"Belépő";156
"2019";"01";"Budapest légi II.";"Szaud-Arábia";"Kilépő";160
"2019";"01";"Budapest légi II.";"Szenegál";"Kilépő";3
"2019";"01";"Budapest légi II.";"Szerbia";"Belépő";847
"2019";"01";"Budapest légi II.";"Szerbia";"Kilépő";871
"2019";"01";"Budapest légi II.";"Szingapur";"Belépő";258
"2019";"01";"Budapest légi II.";"Szingapur";"Kilépő";302
"2019";"01";"Budapest légi II.";"Sziria";"Belépő";156
"2019";"01";"Budapest légi II.";"Sziria";"Kilépő";147
"2019";"01";"Budapest légi II.";"Szlovákia";"Belépő";4008
"2019";"01";"Budapest légi II.";"Szlovákia";"Kilépő";3843
"2019";"01";"Budapest légi II.";"Szlovénia";"Belépő";847
"2019";"01";"Budapest légi II.";"Szlovénia";"Kilépő";783
"2019";"01";"Budapest légi II.";"Szomália";"Kilépő";1
"2019";"01";"Budapest légi II.";"Szudán";"Belépő";27
"2019";"01";"Budapest légi II.";"Szudán";"Kilépő";24
"2019";"01";"Budapest légi II.";"Tadzsikisztán";"Belépő";1
"2019";"01";"Budapest légi II.";"Tadzsikisztán";"Kilépő";1
"2019";"01";"Budapest légi II.";"Tajvan";"Belépő";790
"2019";"01";"Budapest légi II.";"Tajvan";"Kilépő";862
"2019";"01";"Budapest légi II.";"Tanzánia";"Kilépő";1
"2019";"01";"Budapest légi II.";"Thaiföld";"Belépő";174
"2019";"01";"Budapest légi II.";"Thaiföld";"Kilépő";284
"2019";"01";"Budapest légi II.";"Törökország";"Belépő";6877
"2019";"01";"Budapest légi II.";"Törökország";"Kilépő";7199
"2019";"01";"Budapest légi II.";"Tunézia";"Belépő";109
"2019";"01";"Budapest légi II.";"Tunézia";"Kilépő";124
"2019";"01";"Budapest légi II.";"Türkmenisztán";"Belépő";11
"2019";"01";"Budapest légi II.";"Türkmenisztán";"Kilépő";2
"2019";"01";"Budapest légi II.";"Uganda";"Belépő";6
"2019";"01";"Budapest légi II.";"Uganda";"Kilépő";3
"2019";"01";"Budapest légi II.";"Új-Zéland";"Belépő";197
"2019";"01";"Budapest légi II.";"Új-Zéland";"Kilépő";242
"2019";"01";"Budapest légi II.";"Ukrajna";"Belépő";3611
"2019";"01";"Budapest légi II.";"Ukrajna";"Kilépő";3689
"2019";"01";"Budapest légi II.";"Uruguay";"Belépő";238
"2019";"01";"Budapest légi II.";"Uruguay";"Kilépő";252
"2019";"01";"Budapest légi II.";"USA";"Belépő";3286
"2019";"01";"Budapest légi II.";"USA";"Kilépő";3552
"2019";"01";"Budapest légi II.";"Üzbegisztán";"Belépő";22
"2019";"01";"Budapest légi II.";"Üzbegisztán";"Kilépő";12
"2019";"01";"Budapest légi II.";"Venezuela";"Belépő";65
"2019";"01";"Budapest légi II.";"Venezuela";"Kilépő";75
"2019";"01";"Budapest légi II.";"Vietnám";"Belépő";361
"2019";"01";"Budapest légi II.";"Vietnám";"Kilépő";511
"2019";"01";"Budapest légi II.";"Wallis és Futuna";"Kilépő";1
"2019";"01";"Budapest légi II.";"Zambia";"Kilépő";4
"2019";"01";"Budapest légi II.";"Zimbabwe";"Kilépő";6
"2019";"01";"Debrecen légi";"Albánia";"Belépő";23
"2019";"01";"Debrecen légi";"Albánia";"Kilépő";2
"2019";"01";"Debrecen légi";"Ausztrália";"Belépő";3
"2019";"01";"Debrecen légi";"Ausztrália";"Kilépő";2
"2019";"01";"Debrecen légi";"Ausztria";"Belépő";18
"2019";"01";"Debrecen légi";"Ausztria";"Kilépő";7
"2019";"01";"Debrecen légi";"Azerbajdzsán";"Belépő";2
"2019";"01";"Debrecen légi";"Banglades";"Belépő";1
"2019";"01";"Debrecen légi";"Belgium";"Belépő";6
"2019";"01";"Debrecen légi";"Belgium";"Kilépő";2
"2019";"01";"Debrecen légi";"Bosznia-Hercegovina";"Belépő";2
"2019";"01";"Debrecen légi";"Bosznia-Hercegovina";"Kilépő";3
"2019";"01";"Debrecen légi";"Brazilia";"Belépő";6
"2019";"01";"Debrecen légi";"Brazilia";"Kilépő";5
"2019";"01";"Debrecen légi";"Bulgária";"Belépő";8
"2019";"01";"Debrecen légi";"Bulgária";"Kilépő";5
"2019";"01";"Debrecen légi";"Ciprus";"Belépő";1
"2019";"01";"Debrecen légi";"Ciprus";"Kilépő";1
"2019";"01";"Debrecen légi";"Columbia";"Belépő";1
"2019";"01";"Debrecen légi";"Costa-Rica";"Belépő";1
"2019";"01";"Debrecen légi";"Csehország";"Belépő";11
"2019";"01";"Debrecen légi";"Csehország";"Kilépő";10
"2019";"01";"Debrecen légi";"Dánia";"Belépő";4
"2019";"01";"Debrecen légi";"Dánia";"Kilépő";1
"2019";"01";"Debrecen légi";"Ecuador";"Belépő";2
"2019";"01";"Debrecen légi";"Ecuador";"Kilépő";2
"2019";"01";"Debrecen légi";"Egyesült Királyság";"Belépő";497
"2019";"01";"Debrecen légi";"Egyesült Királyság";"Kilépő";578
"2019";"01";"Debrecen légi";"Egyiptomi Arab Közt.";"Belépő";1
"2019";"01";"Debrecen légi";"Észtország";"Belépő";3
"2019";"01";"Debrecen légi";"Észtország";"Kilépő";2
"2019";"01";"Debrecen légi";"Fehéroroszország";"Belépő";7
"2019";"01";"Debrecen légi";"Fehéroroszország";"Kilépő";2
"2019";"01";"Debrecen légi";"Finnország";"Belépő";2
"2019";"01";"Debrecen légi";"Finnország";"Kilépő";1
"2019";"01";"Debrecen légi";"Franciaország";"Belépő";16
"2019";"01";"Debrecen légi";"Franciaország";"Kilépő";10
"2019";"01";"Debrecen légi";"Fülöp-szigetek";"Belépő";1
"2019";"01";"Debrecen légi";"Fülöp-szigetek";"Kilépő";1
"2019";"01";"Debrecen légi";"Ghana";"Kilépő";1
"2019";"01";"Debrecen légi";"Görögország";"Belépő";3
"2019";"01";"Debrecen légi";"Görögország";"Kilépő";3
"2019";"01";"Debrecen légi";"Hollandia";"Belépő";2
"2019";"01";"Debrecen légi";"Hollandia";"Kilépő";3
"2019";"01";"Debrecen légi";"Honduras";"Belépő";1
"2019";"01";"Debrecen légi";"Hongkong";"Kilépő";1
"2019";"01";"Debrecen légi";"Horvátország";"Belépő";2
"2019";"01";"Debrecen légi";"India";"Belépő";7
"2019";"01";"Debrecen légi";"India";"Kilépő";7
"2019";"01";"Debrecen légi";"Irán";"Belépő";3
"2019";"01";"Debrecen légi";"Irán";"Kilépő";1
"2019";"01";"Debrecen légi";"Irország";"Belépő";11
"2019";"01";"Debrecen légi";"Irország";"Kilépő";8
"2019";"01";"Debrecen légi";"Izland";"Belépő";2
"2019";"01";"Debrecen légi";"Izland";"Kilépő";1
"2019";"01";"Debrecen légi";"Izrael";"Belépő";770
"2019";"01";"Debrecen légi";"Izrael";"Kilépő";898
"2019";"01";"Debrecen légi";"Japán";"Belépő";1
"2019";"01";"Debrecen légi";"Jordánia";"Belépő";1
"2019";"01";"Debrecen légi";"Jordánia";"Kilépő";1
"2019";"01";"Debrecen légi";"Kanada";"Belépő";2
"2019";"01";"Debrecen légi";"Kanada";"Kilépő";3
"2019";"01";"Debrecen légi";"Kazahsztán";"Belépő";3
"2019";"01";"Debrecen légi";"Kazahsztán";"Kilépő";1
"2019";"01";"Debrecen légi";"Kenya";"Belépő";1
"2019";"01";"Debrecen légi";"Kina";"Belépő";2
"2019";"01";"Debrecen légi";"Kina";"Kilépő";1
"2019";"01";"Debrecen légi";"Koreai Közt.";"Belépő";6
"2019";"01";"Debrecen légi";"Koreai Közt.";"Kilépő";6
"2019";"01";"Debrecen légi";"Koszovo";"Belépő";71
"2019";"01";"Debrecen légi";"Lengyelország";"Belépő";16
"2019";"01";"Debrecen légi";"Lengyelország";"Kilépő";21
"2019";"01";"Debrecen légi";"Lettország";"Belépő";5
"2019";"01";"Debrecen légi";"Lettország";"Kilépő";6
"2019";"01";"Debrecen légi";"Libanon";"Belépő";1
"2019";"01";"Debrecen légi";"Litvánia";"Belépő";3
"2019";"01";"Debrecen légi";"Litvánia";"Kilépő";3
"2019";"01";"Debrecen légi";"Magyarország";"Belépő";4125
"2019";"01";"Debrecen légi";"Magyarország";"Kilépő";4159
"2019";"01";"Debrecen légi";"Málta";"Belépő";2
"2019";"01";"Debrecen légi";"Mauritius";"Belépő";2
"2019";"01";"Debrecen légi";"Mauritius";"Kilépő";4
"2019";"01";"Debrecen légi";"Mexikó";"Belépő";2
"2019";"01";"Debrecen légi";"Mexikó";"Kilépő";2
"2019";"01";"Debrecen légi";"Moldávia";"Belépő";3
"2019";"01";"Debrecen légi";"Moldávia";"Kilépő";4
"2019";"01";"Debrecen légi";"Mongólia";"Belépő";5
"2019";"01";"Debrecen légi";"Mongólia";"Kilépő";5
"2019";"01";"Debrecen légi";"Németország";"Belépő";19
"2019";"01";"Debrecen légi";"Németország";"Kilépő";16
"2019";"01";"Debrecen légi";"Nigéria";"Belépő";13
"2019";"01";"Debrecen légi";"Nigéria";"Kilépő";14
"2019";"01";"Debrecen légi";"Norvégia";"Belépő";1
"2019";"01";"Debrecen légi";"Olaszország";"Belépő";10
"2019";"01";"Debrecen légi";"Olaszország";"Kilépő";16
"2019";"01";"Debrecen légi";"Oroszország";"Belépő";722
"2019";"01";"Debrecen légi";"Oroszország";"Kilépő";1035
"2019";"01";"Debrecen légi";"Pakisztán";"Kilépő";1
"2019";"01";"Debrecen légi";"Palesztinai Autonóm Terület";"Kilépő";1
"2019";"01";"Debrecen légi";"Portugália";"Belépő";11
"2019";"01";"Debrecen légi";"Portugália";"Kilépő";10
"2019";"01";"Debrecen légi";"Románia";"Belépő";1971
"2019";"01";"Debrecen légi";"Románia";"Kilépő";3161
"2019";"01";"Debrecen légi";"Spanyolország";"Belépő";13
"2019";"01";"Debrecen légi";"Spanyolország";"Kilépő";10
"2019";"01";"Debrecen légi";"Svájc";"Belépő";2
"2019";"01";"Debrecen légi";"Svájc";"Kilépő";2
"2019";"01";"Debrecen légi";"Svédország";"Belépő";12
"2019";"01";"Debrecen légi";"Svédország";"Kilépő";5
"2019";"01";"Debrecen légi";"Szerbia";"Belépő";8
"2019";"01";"Debrecen légi";"Szerbia";"Kilépő";4
"2019";"01";"Debrecen légi";"Szingapur";"Belépő";1
"2019";"01";"Debrecen légi";"Szingapur";"Kilépő";1
"2019";"01";"Debrecen légi";"Szlovákia";"Belépő";166
"2019";"01";"Debrecen légi";"Szlovákia";"Kilépő";226
"2019";"01";"Debrecen légi";"Szlovénia";"Belépő";1
"2019";"01";"Debrecen légi";"Szlovénia";"Kilépő";1
"2019";"01";"Debrecen légi";"Tajvan";"Belépő";1
"2019";"01";"Debrecen légi";"Tajvan";"Kilépő";2
"2019";"01";"Debrecen légi";"Thaiföld";"Belépő";2
"2019";"01";"Debrecen légi";"Thaiföld";"Kilépő";1
"2019";"01";"Debrecen légi";"Törökország";"Belépő";2
"2019";"01";"Debrecen légi";"Törökország";"Kilépő";2
"2019";"01";"Debrecen légi";"Uganda";"Kilépő";1
"2019";"01";"Debrecen légi";"Új-Zéland";"Belépő";3
"2019";"01";"Debrecen légi";"Ukrajna";"Belépő";145
"2019";"01";"Debrecen légi";"Ukrajna";"Kilépő";133
"2019";"01";"Debrecen légi";"USA";"Belépő";37
"2019";"01";"Debrecen légi";"USA";"Kilépő";78
"2019";"01";"Debrecen légi";"Üzbegisztán";"Kilépő";1
"2019";"01";"Debrecen légi";"Vietnám";"Belépő";2
"2019";"01";"Eperjeske vasút";"Ukrajna";"Belépő";552
"2019";"01";"Eperjeske vasút";"Ukrajna";"Kilépő";544
"2019";"01";"Hercegszántó közút";"Albánia";"Belépő";2
"2019";"01";"Hercegszántó közút";"Ausztrália";"Belépő";13
"2019";"01";"Hercegszántó közút";"Ausztrália";"Kilépő";7
"2019";"01";"Hercegszántó közút";"Ausztria";"Belépő";925
"2019";"01";"Hercegszántó közút";"Ausztria";"Kilépő";268
"2019";"01";"Hercegszántó közút";"Belgium";"Belépő";28
